,x,y,prf_size,prf_ampl,bold_bsl,r2,ecc,polar,roi,session,ses,subject,fwhmax,halfmax
806,1.6256218159641858,-1.2668016040910406,0.44923895767160293,0.06141287484285144,0.0,0.43788609120327593,2.060930030997251,-0.6619735257170654,V2,2,placebo,001,1.0810810327529907,0.030675964429974556
807,2.1114530680546255,-1.0473950890355228,0.5151656437331731,0.045304259406572074,0.0,0.4733817389775279,2.3569621403690433,-0.4604859615444495,V2,2,placebo,001,1.241241216659546,0.02263503335416317
842,1.0695147804696963,-0.6265097923318194,0.7180075803654491,0.027907638144135844,0.0,0.5542109755535716,1.2395065088698816,-0.5299045572834683,V2,2,placebo,001,1.7217217683792114,0.013948395848274231
851,0.7518808577337419,-0.5445893646000438,0.7214032155020257,0.024355739233098486,0.0,0.4577294076520403,0.9283869884169569,-0.6268510077500113,V2,2,placebo,001,1.7217217683792114,0.012173181399703026
969,2.4351567263588025,-3.5518683576756125,0.8737154892512958,0.013652604233333658,0.0,0.3762360033493083,4.306478504786454,-0.9698011191787493,V2,2,placebo,001,2.0420420169830322,0.006824510172009468
972,1.7703647131755176,-2.919259892296298,0.8200775614969867,0.016016186962949795,0.0,0.4953351383111656,3.4141279320533418,-1.0256527932683275,V2,2,placebo,001,1.9619619846343994,0.00800570659339428
975,1.8390763970600783,-2.7233436717857016,0.4675109896624251,0.03991859743145224,0.0,0.4685689352003174,3.2861531840251614,-0.9768399825524207,V2,2,placebo,001,1.0810810327529907,0.01994100771844387
976,2.1307120875285337,-2.5629450092724406,0.7909904284725077,0.013380072975972677,0.0,0.4626613902338995,3.332959813813349,-0.8772278956928024,V2,2,placebo,001,1.881881833076477,0.006687893532216549
983,1.4993984221703813,-2.7138792813326478,0.3315561062816033,0.06974720847826808,0.0,0.37369321324868876,3.1005380794393798,-1.0660413689003232,V2,2,placebo,001,0.7607607841491699,0.03481008857488632
984,1.8232496772331628,-2.3923103042504006,0.4431196678642484,0.03808568594891022,0.0,0.472733739493182,3.007887627115328,-0.9195775793939005,V2,2,placebo,001,1.0810810327529907,0.019023416563868523
1014,1.6377863450117505,-1.5511369982507162,0.5462165777531675,0.03384406060400068,0.0,0.46358137763699303,2.2557415852107687,-0.7582328721676622,V2,2,placebo,001,1.3213213682174683,0.016910668462514877
1015,1.7854820004705343,-1.3718220469819566,0.574633502871634,0.032592224502091593,0.0,0.36197260334938997,2.2516308983912143,-0.655123362891849,V2,2,placebo,001,1.3213213682174683,0.016286225989460945
1025,1.0997405555389672,-1.5283447196507196,0.5795586363059598,0.031427426176419165,0.0,0.4921008983374322,1.8828879073331457,-0.9470610312097689,V2,2,placebo,001,1.401401400566101,0.015704339370131493
1026,2.5109685383973717,-0.9426767084997886,0.6846163463672507,0.04262432547111609,0.0,0.5531782057165646,2.6820891815093373,-0.359141945129956,V2,2,placebo,001,1.641641616821289,0.021303052082657814
1036,2.0419800234163126,-0.537994576082809,0.5727950442369799,0.03566860679288006,0.0,0.6064055809915991,2.1116629891925953,-0.2576128816157613,V2,2,placebo,001,1.3213213682174683,0.017823414877057076
1042,1.4691818723545012,-0.3927280610204839,0.7201457385145589,0.025138252113085555,0.0,0.520780464292969,1.5207664856801608,-0.26120358791879394,V2,2,placebo,001,1.7217217683792114,0.012564269825816154
1043,1.6884218660886259,-0.3092139395424487,0.5816937886450039,0.031780640785812254,0.0,0.5668386394749672,1.716502740543562,-0.18113063501733534,V2,2,placebo,001,1.401401400566101,0.01588091254234314
1048,1.0457919884403362,-0.6560581379956103,0.7197959461821829,0.03249504014514572,0.0,0.5806544388267929,1.234541681562943,-0.5602740615341479,V2,2,placebo,001,1.7217217683792114,0.01624123752117157
1049,1.1885055805919662,-0.3630411687388041,0.7837148148784804,0.028116282071428977,0.0,0.5464760842799605,1.2427165426184217,-0.29645860637415483,V2,2,placebo,001,1.881881833076477,0.014053554274141788
1055,1.1133214089383776,-0.36549810796438514,0.7226250119507879,0.02910439840789357,0.0,0.5610539817586017,1.1717821583067731,-0.3172094289293154,V2,2,placebo,001,1.7217217683792114,0.01454661600291729
1056,1.1020445559458776,-0.344748754570231,0.8069774734167989,0.02293298810140726,0.0,0.5092369032648104,1.1547094470331798,-0.3031823036609477,V2,2,placebo,001,1.881881833076477,0.011462965048849583
